Pair_ID	relatedness_score
6	3.6330335
7	3.4915495
8	3.4896364
1	3.5750215
1	3.5786753
1	3.4443932
1	3.4575772
1	3.5634656
1	3.5706754
1	3.5005476
2	3.5032167
2	3.4851594
2	3.5538938
2	3.5524716
2	3.4985504
2	3.5079417
3	3.572189
3	3.6187491
3	3.6375065
3	3.6316237
3	3.5745864
3	3.650598
3	3.6320953
3	3.639102
4	3.5285254
4	3.5159402
4	3.5370831
4	3.5309784
5	3.5319042
5	3.5311072
5	3.507886
5	3.4923584
5	3.4732416
5	3.509116
5	3.5206282
6	3.5196538
6	3.5177355
6	3.57188
6	3.548185
6	3.5690331
6	3.5438046
6	3.539742
6	3.5436888
7	3.5703359
7	3.4431598
7	3.4633117
7	3.4031029
8	3.4544485
8	3.623429
8	3.535193
9	3.5464635
9	3.548826
9	3.529433
1	3.5086598
1	3.5603428
1	3.5561278
1	3.5155866
1	3.5558615
1	3.5581503
1	3.5900264
1	3.5895348
1	3.5946386
1	3.5917416
1	3.618693
1	3.5907164
1	3.5761886
1	3.5758276
1	3.5675783
1	3.564348
1	3.527039
1	3.5269318
1	3.52544
1	3.5382342
1	3.5545614
1	3.6254373
1	3.5071697
1	3.6314113
1	3.5935054
1	3.5179863
1	3.5116985
1	3.4722157
1	3.4455938
1	3.4983454
1	3.494004
1	3.475494
1	3.4894323
1	3.4736433
1	3.596365
1	3.537034
1	3.5874584
1	3.5872688
1	3.5362124
1	3.4936001
1	3.496007
1	3.5286674
1	3.5276926
1	3.4990706
1	3.4994502
1	3.4921303
1	3.4990597
1	3.5571353
1	3.5623615
1	3.5560136
1	3.4880276
1	3.5065966
1	3.5080154
1	3.5076604
1	3.5069642
1	3.616909
1	3.621665
1	3.5905414
1	3.5874066
1	3.5916367
1	3.5886135
2	3.5992954
2	3.524282
2	3.535365
2	3.5940723
2	3.5244179
2	3.605849
2	3.6017795
2	3.5237393
2	3.5586014
2	3.529933
2	3.5398698
2	3.5344763
2	3.468189
2	3.530267
2	3.4959373
2	3.503524
2	3.4990582
2	3.5287983
2	3.3368511
2	3.3746257
2	3.3335652
2	3.3362594
2	3.373489
2	3.330153
2	3.3350563
2	3.3383803
2	3.3294811
2	3.6330476
2	3.5478907
2	3.5411823
2	3.53936
2	3.5458248
2	3.5430784
2	3.5458372
2	3.5561154
2	3.5915217
2	3.5333917
2	3.5380654
2	3.5168672
2	3.5370069
2	3.5069036
2	3.3831482
2	3.4592047
2	3.4583645
2	3.4971316
2	3.5327892
2	3.5373163
2	3.5323584
2	3.5286734
2	3.5322483
3	3.5397203
3	3.5335183
3	3.54685
3	3.4659386
3	3.5131056
3	3.4919834
3	3.5475745
3	3.5192099
3	3.5209856
3	3.5182648
3	3.6321578
3	3.497713
3	3.497108
3	3.6091237
3	3.6233552
3	3.6081724
3	3.567624
3	3.543943
3	3.549684
3	3.6053867
3	3.53751
3	3.5235705
3	3.5099263
3	3.5240812
3	3.6121137
3	3.609902
3	3.5974302
3	3.610353
3	3.6131005
3	3.5963864
3	3.6288362
3	3.6283634
3	3.6261528
3	3.6237729
3	3.4567735
3	3.4794981
3	3.571878
3	3.5817122
3	3.5742655
3	3.5807319
3	3.5375195
3	3.5372944
4	3.5539114
4	3.5647798
4	3.4684556
4	3.4622035
4	3.5554645
4	3.4745612
4	3.6477318
4	3.5134416
4	3.5858
4	3.635117
4	3.6466372
4	3.5119565
4	3.6061296
4	3.5977216
4	3.6751795
4	3.5967238
4	3.595214
4	3.5464864
4	3.566825
4	3.5924902
4	3.5085979
4	3.5365982
4	3.4980226
4	3.4820316
4	3.4509103
4	3.45709
4	3.4721236
4	3.4724488
4	3.5228605
4	3.5037165
4	3.5279338
4	3.5188088
4	3.5278072
4	3.5664153
4	3.4897616
4	3.4906025
4	3.554906
4	3.5181398
4	3.4931316
4	3.5356288
4	3.5223455
4	3.4929986
4	3.4879928
4	3.6005597
4	3.599164
4	3.5998878
4	3.500339
4	3.6634023
4	3.5455046
4	3.6721869
4	3.6545682
4	3.671709
4	3.566477
4	3.5957384
4	3.6320581
4	3.6360557
5	3.6320262
5	3.5095057
5	3.4956741
5	3.4950948
5	3.4313154
5	3.5207834
5	3.5044203
5	3.4890072
5	3.4778783
5	3.372253
5	3.372532
5	3.6260543
5	3.4498563
5	3.668236
5	3.512145
5	3.5814934
5	3.4761522
5	3.4774055
5	3.5157814
5	3.4686575
5	3.508597
5	3.6309958
5	3.5075636
5	3.501751
5	3.5096045
5	3.5120587
5	3.6028123
5	3.6898375
5	3.598811
5	3.5887632
5	3.6831565
5	3.597395
5	3.596743
5	3.5781472
5	3.5535922
5	3.5990252
5	3.5920587
5	3.5737352
5	3.5993452
5	3.5717926
5	3.5951085
5	3.5922878
5	3.5533576
5	3.5737572
5	3.7025118
5	3.7262676
5	3.5680037
5	3.5623488
5	3.6242385
5	3.7195115
5	3.5749722
5	3.5195308
5	3.4469857
5	3.3938904
5	3.4774761
5	3.4728503
5	3.3990083
6	3.4091349
6	3.381056
6	3.2164133
6	3.3248458
6	3.259996
6	3.3879302
6	3.6442876
6	3.6285777
6	3.6165233
6	3.5444837
6	3.4976158
6	3.5296476
6	3.5025394
6	3.5013158
6	3.5575876
6	3.5620236
6	3.6427598
6	3.6449528
6	3.4957123
6	3.4937959
6	3.568703
6	3.4859476
6	3.5186815
6	3.532189
6	3.5453918
6	3.5292993
6	3.5328808
6	3.5334868
6	3.5318856
6	3.536511
6	3.5745325
6	3.5837684
6	3.577829
6	3.5809536
6	3.5828466
6	3.5837831
6	3.580249
6	3.7183847
6	3.6363282
6	3.7144125
6	3.6470625
6	3.597636
6	3.712429
6	3.6437454
6	3.636869
6	3.6253839
7	3.6033173
7	3.6271832
7	3.538784
7	3.5059695
7	3.5520027
7	3.6922536
7	3.5526233
7	3.6213334
7	3.6943288
7	3.529264
7	3.5919526
7	3.578299
7	3.5743794
7	3.571672
7	3.5332675
7	3.5698967
7	3.5320933
7	3.4969997
7	3.5459192
7	3.5008419
7	3.5039515
7	3.4981444
7	3.4949503
7	3.4572628
7	3.5497622
7	3.498893
7	3.5090137
7	3.500485
7	3.5156329
7	3.4969094
7	3.5472014
7	3.512227
7	3.5380144
7	3.5484953
7	3.537193
7	3.5326478
7	3.5311198
7	3.5674195
7	3.571134
7	3.6096115
7	3.5527596
7	3.5666034
7	3.5716496
7	3.556611
7	3.5569458
7	3.475134
8	3.5477617
8	3.526093
8	3.5502973
8	3.5619764
8	3.5177455
8	3.531529
8	3.49504
8	3.4772859
8	3.5209136
8	3.493936
8	3.5201538
8	3.5468655
8	3.6518118
8	3.6035182
8	3.6493747
8	3.5487351
8	3.5815835
8	3.6386688
8	3.6391232
8	3.5864654
8	3.6088948
8	3.635409
8	3.590623
8	3.6349404
8	3.597361
8	3.60817
8	3.6067643
8	3.4844365
8	3.519508
8	3.6053038
8	3.498133
8	3.672388
8	3.5699685
8	3.6799645
8	3.546376
8	3.6737268
8	3.522877
8	3.4929323
8	3.5326803
8	3.5765743
8	3.440068
8	3.5016923
8	3.475106
8	3.5468593
8	3.546466
8	3.5646086
8	3.6351914
8	3.540802
9	3.5230985
9	3.518559
9	3.6037092
9	3.5275328
9	3.5283206
9	3.5250452
9	3.4634757
9	3.4671965
9	3.4759288
9	3.4617703
9	3.4644403
9	3.4686341
9	3.495922
9	3.4204364
9	3.4873343
9	3.576144
9	3.4991374
9	3.4929078
9	3.5290103
9	3.533729
9	3.56066
9	3.5854282
9	3.5744064
9	3.5843713
9	3.5328066
9	3.5591607
9	3.451729
9	3.4922566
9	3.5801463
9	3.5863924
9	3.4959831
9	3.5559332
9	3.5386505
9	3.5015647
9	3.4739451
9	3.5333986
9	3.5827656
9	3.5333812
9	3.4176328
9	3.6980138
9	3.6690779
9	3.6747746
9	3.690466
9	3.685439
9	3.5555305
9	3.668313
9	3.6450162
9	3.6622345
9	3.5710244
9	3.662582
9	3.544806
1	3.6698732
1	3.5459433
1	3.6679654
1	3.663884
1	3.6303906
1	3.543563
1	3.6289473
1	3.6548457
1	3.651473
1	3.6298084
1	3.6566992
1	3.427091
1	3.6069639
1	3.5000436
1	3.5663397
1	3.4218943
1	3.5570323
1	3.5586038
1	3.4944553
1	3.4919758
1	3.5442815
1	3.552921
1	3.5026402
1	3.624065
1	3.6150732
1	3.6066813
1	3.5415592
1	3.5450544
1	3.6148844
1	3.6058753
1	3.6007864
1	3.608182
1	3.602933
1	3.5809026
1	3.538681
1	3.5003269
1	3.5022297
1	3.491281
1	3.5734544
1	3.5915186
1	3.5736532
1	3.8040996
1	3.8027034
1	3.7806063
1	3.4792151
1	3.4841099
1	3.4931784
1	3.457548
1	3.4964635
1	3.45888
1	3.4821749
1	3.485798
1	3.4806902
1	3.4929285
1	3.4861143
1	3.4808462
1	3.4731646
1	3.5405846
1	3.5432377
1	3.5285373
1	3.5291886
1	3.5392413
1	3.5411203
1	3.5543814
1	3.5367107
1	3.5334215
1	3.494113
1	3.4963465
1	3.4974036
1	3.4928582
1	3.4936152
1	3.5042188
1	3.4741008
1	3.4594936
1	3.4532392
1	3.4697957
1	3.4661083
1	3.5253453
1	3.5378675
1	3.526653
1	3.5413013
1	3.5305266
1	3.4783792
1	3.4500394
1	3.4384594
1	3.47876
1	3.4360769
1	3.4413228
1	3.4396062
1	3.393196
1	3.3928726
1	3.5243783
1	3.543552
1	3.545376
1	3.5243073
1	3.4867358
1	3.4883742
1	3.5721347
1	3.4763088
1	3.4737122
1	3.4711747
1	3.5143754
1	3.5253406
1	3.4859207
1	3.5231428
1	3.522563
1	3.530768
1	3.502644
1	3.5019908
1	3.5227175
1	3.439955
1	3.415937
1	3.462562
1	3.4548352
1	3.4201646
1	3.5123916
1	3.4922504
1	3.4582767
1	3.4325948
1	3.4237125
1	3.4431105
1	3.4320898
1	3.446463
1	3.4519277
1	3.446682
1	3.4562438
1	3.4567332
1	3.44502
1	3.4475677
1	3.5108156
1	3.50806
1	3.4273078
1	3.4566793
1	3.4973984
1	3.4657278
1	3.4404807
1	3.4584594
1	3.4634619
1	3.4512424
1	3.4536424
1	3.4291124
1	3.454998
1	3.4538012
1	3.4513009
1	3.490635
1	3.5147598
1	3.5214086
1	3.509025
1	3.4486432
1	3.4490418
1	3.5552678
1	3.4791808
1	3.459578
1	3.4449131
1	3.4748526
1	3.4803085
1	3.4703503
1	3.4464269
1	3.4898567
1	3.4568205
1	3.4835744
1	3.4769695
1	3.4504585
1	3.4738503
1	3.4849293
1	3.4827404
1	3.5704951
1	3.476731
1	3.486951
1	3.4840398
1	3.490002
1	3.487334
1	3.4736452
1	3.477801
1	3.469233
1	3.4772873
1	3.49893
1	3.5421615
1	3.541958
1	3.5030026
1	3.5542817
1	3.626966
1	3.556035
1	3.6226373
1	3.5564327
1	3.5129642
1	3.4486227
1	3.442211
1	3.4540677
1	3.510974
1	3.4810352
1	3.4851875
1	3.4895544
1	3.4728074
1	3.4864168
1	3.4680042
1	3.5140858
1	3.4721835
1	3.4676301
1	3.4816086
1	3.4673386
1	3.4177089
1	3.4208279
1	3.4371953
1	3.4340978
1	3.4355783
1	3.4353375
1	3.451989
1	3.5080128
1	3.4620013
1	3.4462364
1	3.4612446
1	3.459118
1	3.4352808
1	3.4490423
1	3.460791
1	3.438484
1	3.4602637
1	3.445751
1	3.468783
1	3.4728699
1	3.4738476
1	3.4738603
1	3.4657192
1	3.4540281
1	3.4524796
1	3.4258866
1	3.4564576
1	3.4537482
1	3.4590883
1	3.4491477
1	3.4429464
1	3.4634278
1	3.4549425
1	3.4636412
1	3.4155219
1	3.475866
1	3.4475853
1	3.4386435
1	3.4201043
1	3.6184087
1	3.5301433
1	3.5332162
1	3.5084567
1	3.5180101
1	3.5274315
1	3.4942868
1	3.5338182
1	3.5097108
1	3.5254598
1	3.4651852
1	3.4479928
1	3.4650702
1	3.4760432
1	3.4970713
1	3.5387363
1	3.539963
1	3.5090494
1	3.5108163
1	3.511854
1	3.4343276
1	3.4274216
1	3.5014772
1	3.44827
1	3.4331203
1	3.4696827
1	3.4919267
1	3.4698067
1	3.470547
1	3.4764683
1	3.4869165
1	3.4835687
1	3.4858522
1	3.485042
1	3.4865804
1	3.473269
1	3.499198
1	3.5033367
1	3.5105596
1	3.4987245
1	3.487177
1	3.5117426
1	3.4940991
1	3.485743
1	3.4699721
1	3.46518
1	3.483236
1	3.4787426
1	3.4651618
1	3.5456786
1	3.5070837
1	3.5057507
1	3.508762
1	3.5695093
1	3.5709212
1	3.576113
1	3.5274768
1	3.5405803
1	3.488264
1	3.477452
1	3.4803116
1	3.4634712
1	3.5177345
1	3.4781516
1	3.554378
1	3.541789
1	3.5550218
1	3.5427268
1	3.4773548
1	3.461998
1	3.4475687
1	3.456641
1	3.4861076
1	3.561087
1	3.5920906
1	3.587632
1	3.5695558
1	3.584486
1	3.5612185
1	3.5005512
1	3.5102272
1	3.508944
1	3.4241319
1	3.4855204
1	3.435209
1	3.4650645
1	3.5745246
1	3.4906616
1	3.5762439
1	3.5230598
1	3.5671496
1	3.5267394
1	3.5588052
1	3.5043516
1	3.575341
1	3.562276
1	3.571861
1	3.52033
1	3.5383205
1	3.5686111
1	3.5739074
1	3.463066
1	3.488144
1	3.4745274
1	3.5167298
1	3.5138764
1	3.502112
1	3.4565763
1	3.5269358
1	3.526056
1	3.5225735
1	3.4587624
1	3.5281537
1	3.5037305
1	3.5141668
1	3.4685454
1	3.489615
1	3.5141606
1	3.5151284
1	3.491176
1	3.493966
1	3.4983037
1	3.496274
1	3.5271392
1	3.496797
1	3.5003123
1	3.4600759
1	3.5027683
1	3.4917588
1	3.528582
1	3.569512
1	3.530914
1	3.5535524
1	3.5079112
1	3.5075688
1	3.525806
1	3.5698438
1	3.5266938
1	3.4495645
1	3.4472737
1	3.4566627
1	3.510916
1	3.4642332
1	3.4831567
1	3.456132
1	3.5186238
1	3.497789
1	3.5098345
1	3.4486027
1	3.5017452
1	3.599081
1	3.6037083
1	3.596864
1	3.591263
1	3.591597
1	3.4798594
1	3.459402
1	3.4662905
1	3.501917
1	3.4532702
1	3.4824178
1	3.4784544
1	3.511402
1	3.4631295
1	3.5215063
1	3.5000129
1	3.4732962
1	3.4569788
1	3.4669805
1	3.4646199
1	3.5465374
1	3.4847658
1	3.4825764
1	3.5086064
1	3.5264874
1	3.4980884
1	3.5164511
1	3.4975448
1	3.5216866
1	3.4617856
1	3.5078266
1	3.4740844
1	3.5330546
1	3.4630783
1	3.4660137
1	3.465575
1	3.493959
1	3.5047078
1	3.4942744
1	3.493032
1	3.5892167
1	3.483896
1	3.5670695
1	3.5720544
1	3.4915776
1	3.5188026
1	3.4383626
1	3.4347172
1	3.4379811
1	3.4520757
1	3.4862785
1	3.4448152
1	3.4480886
1	3.4448845
1	3.4465778
1	3.5459661
1	3.4665976
1	3.478314
1	3.4838843
1	3.4613
1	3.4533894
1	3.4735782
1	3.4815547
1	3.4829097
1	3.5464497
1	3.5764413
1	3.4452453
1	3.5096245
1	3.5660527
1	3.5702276
1	3.5571287
1	3.5636597
1	3.4864087
1	3.5200257
1	3.5242426
1	3.4902635
1	3.5263333
1	3.5608764
1	3.4923282
1	3.5114446
1	3.4787917
1	3.5444498
1	3.5257201
1	3.4982245
1	3.512127
1	3.595315
